id;contract_number;card_type;plastic_status;virtual_status;credit_limit;workflow_type;created_at;acquisition_channel;company_type;business_dni_type;business_website;business_foundation_year;city;department;bureau_score;banked_type1;banked_type2;hard_credit_check;number_saving_accounts;number_saving_accounts_alert;bureau_debt;bureau_debt_default;number_current_loans;number_current_loans_default;sherlock_anomaly;sherlock_distrust;sherlock_operator;sherlock_reactivate;sherlock_banked;sherlock_collection;emailage_eascore;onboarding_income;dian_income;lc_judicial_proceedings_against;number_shareholders;tier;os;economic_activity_description;economic_activity_group;number_employees;mora_ultimos_6meses;moroso
36054;1975;BUSINESS;ACTIVE;ACTIVE;2000;CROSS_SELLING;7/12/22 10:57;COMMERCIAL_ALLY;SAS;NIT;tiene;2016;Medellín;Antioquia;609;1;1;3;2;0;0;0;0;0;0.69;0.47;claro;FALSE;0;0;656;;;;1;;Windows;;;15;0;0
36078;1981;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000;CROSS_SELLING;9/12/22 16:14;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2010;Bogotá;Bogotá;573;1;1;3;1;0;0;0;0;0;0.6;0.5;claro;FALSE;0;0;512;;;;1;;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;66;0;0
36061;1980;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;7/12/22 15:04;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2010;Medellín;Antioquia;599;1;1;2;3;0;0;0;0;0;0.25;0.36;claro;FALSE;0;0;323;;;;2;;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;79;0;0
36404;2004;BUSINESS;ACTIVE;ACTIVE;2000;CROSS_SELLING;21/12/22 11:29;COMMERCIAL_ALLY;SAS;NIT;no tiene;2009;Sabaneta;Antioquia;611;0;0;2;1;0;0;0;0;0;0.63;0.3;claro;FALSE;0;0;472;;;;1;;Windows;Restaurantes;SERVICIOS;41;30;1
36351;2005;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000;CROSS_SELLING;20/12/22 15:00;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2015;Itaguí;Antioquia;735;1;1;1;1;0;0;0;0;0;0.49;0.46;claro;FALSE;0;0;471;;;;2;;Windows;Consultor√≠a empresarial;SERVICIOS;51;0;0
36217;1996;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000;CROSS_SELLING;16/12/22 13:08;COMMERCIAL_ALLY;SAS;NIT;tiene;2020;Medellín;Antioquia;593;1;1;2;3;0;0;0;0;0;0.66;0.74;claro;FALSE;0;0;441;;;;2;;Windows;;;26;0;0
36221;1997;BUSINESS;ACTIVE;ACTIVE;10000;CROSS_SELLING;16/12/22 15:01;COMMERCIAL_ALLY;OTHER;NIT;no tiene;2021;Villavicencio;Meta;747;1;1;2;2;0;0;0;0;0;0.42;0.53;claro;FALSE;0;0;406;;;;2;;Windows;;;10;0;0
36303;2001;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;19/12/22 15:29;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Medellín;Antioquia;712;1;1;3;2;0;0;0;0;0;0.75;0.42;claro;FALSE;0;0;351;;;;3;;Windows;Software y servicios de internet;SERVICIOS;54;0;0
36341;2003;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000;CROSS_SELLING;20/12/22 11:25;COMMUNICATION_MEDIA;SAS;NIT;tiene;2015;Cali;Valle del cauca;756;1;1;1;1;0;0;0;0;0;0.29;0.74;claro;FALSE;0;0;302;;;;1;;Windows;;;71;0;0
36361;2022;BUSINESS;ACTIVE;ACTIVE;10000;CURRENT_CUSTOMER;20/12/22 17:23;COMMERCIAL_ALLY;OTHER;NIT;tiene;2004;Bogotá;Bogotá;695;1;1;1;5;0;461928;0;8;0;0.4;0.34;claro;FALSE;0;0;445;1813148;1813148;;1;3;Windows;Software y servicios de internet;SERVICIOS;7;0;0
36300;2025;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;19/12/22 14:42;INTERNET;SAS;NIT;tiene;2018;Itaguí;Antioquia;577;1;1;3;2;0;0;0;0;0;0.59;0.39;claro;FALSE;0;0;354;;;;2;;Windows;;;43;5;0
36509;2010;BUSINESS;ACTIVE;ACTIVE;2000;CROSS_SELLING;26/12/22 11:20;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2016;Cajicá;Cundinamarca;805;0;0;2;3;0;0;0;0;0;0.4;0.41;claro;FALSE;0;0;621;;;;1;;Windows;Consultor√≠a empresarial;SERVICIOS;66;30;1
36415;2007;BUSINESS;ACTIVE;ACTIVE;14000;FAMILY_AND_FRIENDS;21/12/22 18:37;REFERRER;SAS;NIT;tiene;2020;Medellín;Antioquia;766;1;1;3;3;0;0;0;0;0;0.59;0.48;claro;FALSE;0;0;517;;;;1;;Windows;Consultor√≠a empresarial;SERVICIOS;54;0;0
36435;2015;BUSINESS;ACTIVE;ACTIVE;5000;BUSINESS;22/12/22 10:38;INTERNET;SAS;NIT;tiene;2018;Bogotá;Bogotá;0;1;0;1;1;0;0;0;0;0;0.23;0.47;etb;TRUE;1;0;261;125573;125573;;1;2;Windows;Software y servicios de internet;SERVICIOS;4;0;0
36632;2018;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;CROSS_SELLING;29/12/22 10:23;COMMERCIAL_ALLY;SAS;NIT;tiene;2005;El santuario;Antioquia;561;1;1;3;2;0;0;0;0;0;0.56;0.67;claro;FALSE;0;0;504;;;;2;;Windows;Manufactura y procesamiento de qu√≠micos;MANUFACTURA;13;0;0
36507;2009;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;26/12/22 9:46;INTERNET;SAS;NIT;tiene;2016;Bogotá;Bogotá;694;1;1;2;1;0;0;0;0;0;0.45;0.36;claro;FALSE;0;0;358;;;;3;;Windows;Software y servicios de internet;SERVICIOS;35;0;0
36579;2014;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;28/12/22 12:37;COMMUNICATION_MEDIA;SAS;NIT;tiene;2020;Cúcuta;Norte de santander;642;1;1;3;3;0;0;0;0;0;0.47;0.29;claro;FALSE;0;0;457;;;;1;;Windows;Educaci√≥n;SERVICIOS;30;0;0
36629;2017;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;29/12/22 9:11;INTERNET;SAS;NIT;tiene;2014;Bogotá;Bogotá;725;1;1;2;3;0;0;0;0;0;0.45;0.47;claro;FALSE;0;0;668;;;;1;;Windows;;;16;0;0
36450;2008;BUSINESS;ACTIVE;ACTIVE;10000;CROSS_SELLING;22/12/22 18:00;COMMERCIAL_ALLY;SAS;NIT;tiene;2014;Bogotá;Bogotá;598;1;1;2;1;0;0;0;0;0;0.33;0.44;claro;FALSE;0;0;636;;;;6;;Windows;Equipos y suministros m√©dicos;MANUFACTURA;75;0;0
36573;2013;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;CROSS_SELLING;28/12/22 10:53;COMMERCIAL_ALLY;SAS;NIT;tiene;2018;Bogotá;Bogotá;805;1;1;3;3;0;0;0;0;0;0.25;0.62;claro;FALSE;0;0;448;;;;1;;Windows;;;27;0;0
36590;2016;BUSINESS;PENDING_ACTIVATION;ACTIVE;30000;CROSS_SELLING;28/12/22 15:38;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2014;Medellín;Antioquia;785;1;1;2;3;0;0;0;0;0;0.64;0.58;claro;FALSE;0;0;419;;;;3;;Windows;Software y servicios de internet;SERVICIOS;55;0;0
36630;2029;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;29/12/22 9:42;GOOGLE_SEARCH;SAS;NIT;no tiene;2018;Barranquilla;Atlántico;533;0;0;2;3;0;0;0;0;0;0.41;0.67;claro;FALSE;0;0;695;;;;1;;Windows;Manufactura de materiales (metal, cemento, vidrio, acero, pl√°stico, caucho);MANUFACTURA;66;19;1
36416;2034;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;21/12/22 20:22;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Medellín;Antioquia;749;1;0;2;1;0;0;0;2;0;0.12;0;tigo;TRUE;1;1;387;72002.07;75756;;1;3;Linux;Educaci√≥n;SERVICIOS;2;0;0
36675;2021;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;30/12/22 12:02;INTERNET;SAS;NIT;tiene;2017;Bogotá;Bogotá;775;1;1;2;2;0;0;0;0;0;0.25;0.25;claro;FALSE;0;0;592;;;;1;;Windows;Ingenier√≠a;SERVICIOS;53;0;0
36585;2023;BUSINESS;ACTIVE;ACTIVE;10000;CROSS_SELLING;28/12/22 15:05;INTERNET;SAS;NIT;tiene;2021;Medellín;Antioquia;696;1;1;3;2;0;0;0;0;0;0.36;0.65;claro;FALSE;0;0;439;;;;4;;Windows;;;30;0;0
37042;2033;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;2000;CROSS_SELLING;9/01/23 14:57;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Bogotá;Bogotá;771;1;1;2;1;0;0;0;0;0;0.41;0.25;claro;FALSE;0;0;442;;;;1;;Windows;Software y servicios de internet;SERVICIOS;65;0;0
36966;2032;BUSINESS;ACTIVE;ACTIVE;10000;CROSS_SELLING;6/01/23 19:22;REFERRER;SAS;NIT;tiene;2010;Bogotá;Bogotá;730;1;1;3;2;0;0;0;0;0;0.72;0.55;claro;FALSE;0;0;638;;;;1;;Windows;Equipos y suministros m√©dicos;MANUFACTURA;63;0;0
36835;2027;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000;CROSS_SELLING;3/01/23 15:09;INTERNET;SAS;NIT;tiene;2021;Bogotá;Bogotá;813;1;1;2;2;0;0;0;0;0;0.72;0.29;claro;FALSE;0;0;612;;;;1;;Windows;Hogar, muebles, electrodom√©sticos y accesorios;COMERCIO;58;0;0
36776;2028;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;2/01/23 15:13;COMMERCIAL_ALLY;SAS;NIT;tiene;2018;Bogotá;Bogotá;541;1;1;2;2;0;0;0;0;0;0.44;0.35;claro;FALSE;0;0;725;;;;2;;Windows;Transporte y Log√≠stica;SERVICIOS;45;0;0
36828;2030;BUSINESS;ACTIVE;ACTIVE;2000;BUSINESS;3/01/23 13:37;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Medellín;Antioquia;0;1;0;1;1;0;0;0;0;0;0.11;0;tigo;FALSE;1;0;473;30000;0;;1;1;iPhone;Software y servicios de internet;SERVICIOS;46;0;0
36940;2031;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;6/01/23 15:54;REFERRER;SAS;NIT;tiene;2021;Medellín;Antioquia;704;1;1;3;2;0;0;0;0;0;0.63;0.56;claro;FALSE;0;0;396;;;;2;;Windows;Publicidad;SERVICIOS;26;0;0
36778;2024;BUSINESS;ACTIVE;ACTIVE;10000;CROSS_SELLING;2/01/23 15:39;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Bogotá;Bogotá;575;1;1;1;1;0;0;0;0;0;0.7;0.47;claro;FALSE;0;0;691;;;;2;;Windows;Publicidad;SERVICIOS;51;1;0
36900;2043;BUSINESS;ACTIVE;ACTIVE;2000;BUSINESS;5/01/23 16:34;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Mosquera;Cundinamarca;0;1;0;3;1;0;0;0;0;0;0.11;0;movistar;FALSE;1;1;526;32860;0;;1;1;iPhone;Hogar, muebles, electrodom√©sticos y accesorios;COMERCIO;47;30;1
36786;2036;BUSINESS;ACTIVE;ACTIVE;10000;CROSS_SELLING;2/01/23 16:23;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Sabaneta;Antioquia;599;1;1;2;2;0;0;0;0;0;0.55;0.6;claro;FALSE;0;0;720;;;;2;;Windows;;;19;0;0
36825;2026;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;3/01/23 13:12;INTERNET;SAS;NIT;tiene;2011;Cartagena de indias;Bolívar;761;1;1;3;1;0;0;0;0;0;0.4;0.67;claro;FALSE;0;0;401;;;;1;;Windows;Transporte y Log√≠stica;SERVICIOS;80;3;0
36927;2047;BUSINESS;ACTIVE;ACTIVE;5000;BUSINESS;6/01/23 10:26;SOCIAL_NETWORKS;SAS;NIT;no tiene;2016;Bogotá;Bogotá;0;1;0;1;1;0;0;0;0;0;0.11;0;claro;TRUE;1;1;286;520001;520001;;1;2;Windows;Publicidad;SERVICIOS;1;0;0
37012;2064;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;8/01/23 13:22;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Bogotá;Bogotá;617;1;0;1;3;0;0;0;1;0;0.11;0;movistar;TRUE;1;1;654;53787;53787;;2;3;iPhone;Publicidad;SERVICIOS;23;0;0
36963;2037;BUSINESS;ACTIVE;ACTIVE;2000;BUSINESS;6/01/23 17:41;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Bogotá;Bogotá;0;1;0;1;1;0;0;0;0;0;0.11;0;movistar;TRUE;1;1;443;481560;481560;;2;1;Linux;Actividades veterinarias;SERVICIOS;4;0;0
37122;2035;BUSINESS;ACTIVE;ACTIVE;10000;CROSS_SELLING;11/01/23 9:57;INTERNET;SAS;NIT;tiene;2008;Sabaneta;Antioquia;784;1;1;3;3;0;0;0;0;0;0.25;0.72;claro;FALSE;0;0;645;;;;1;;Windows;Manufactura de materiales (metal, cemento, vidrio, acero, pl√°stico, caucho);MANUFACTURA;32;0;0
37320;2039;BUSINESS;ACTIVE;ACTIVE;2000;CROSS_SELLING;17/01/23 10:03;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Medellín;Antioquia;547;1;1;3;1;0;0;0;0;0;0.73;0.39;claro;FALSE;0;0;685;;;;1;;Windows;Ingenier√≠a;SERVICIOS;19;0;0
37162;2044;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;BUSINESS;12/01/23 8:21;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Bogotá;Bogotá;0;1;0;1;1;0;0;0;0;0;0.17;0;movistar;TRUE;1;1;294;57149;57149;;1;2;Windows;Consultor√≠a empresarial;SERVICIOS;2;0;0
37111;2045;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;11/01/23 2:30;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;618;1;1;2;1;0;0;0;0;0;0.11;0;claro;FALSE;1;1;663;586590;586590;;1;3;iPhone;Moda;COMERCIO;5;0;0
37080;2040;BUSINESS;ACTIVE;ACTIVE;10000;CROSS_SELLING;10/01/23 13:10;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Bello;Antioquia;548;1;1;2;1;0;0;0;0;0;0.65;0.45;claro;FALSE;0;0;610;;;;1;;Windows;Energ√≠a renovable;MANUFACTURA;20;0;0
37149;2042;BUSINESS;ACTIVE;ACTIVE;2000;BUSINESS;11/01/23 16:33;COMMERCIAL_ALLY;SAS;NIT;tiene;2021;Pereira;Risaralda;0;1;0;2;2;0;0;0;0;0;0.11;0;claro;TRUE;1;1;413;68938;68938;;3;1;Windows;Materiales para construcci√≥n;MANUFACTURA;5;1;0
37269;2046;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;15/01/23 12:17;SOCIAL_NETWORKS;LTDA;NIT;no tiene;2014;Ibagué;Tolima;652;1;0;2;2;0;2708;0;2;0;0.11;0;claro;FALSE;1;1;458;421292;419056;;2;3;Linux;Corretaje;SERVICIOS;2;0;0
37526;2049;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000;CROSS_SELLING;23/01/23 11:40;CREDIT_PROFESSIONAL_CONTACT;SAS;NIT;tiene;2014;Bogotá;Bogotá;650;1;1;2;2;0;0;0;0;0;0.28;0.58;claro;FALSE;0;0;634;;;;1;;Windows;Manufactura de materiales (metal, cemento, vidrio, acero, pl√°stico, caucho);MANUFACTURA;34;0;0
37571;2051;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000;CROSS_SELLING;24/01/23 12:07;COMMERCIAL_ALLY;SAS;NIT;tiene;2016;Medellín;Antioquia;727;1;1;2;1;0;0;0;0;0;0.74;0.74;claro;FALSE;0;0;536;;;;1;;Windows;Ingenier√≠a;SERVICIOS;15;0;0
37573;2056;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;BUSINESS;24/01/23 12:31;SOCIAL_NETWORKS;SAS;NIT;no tiene;2016;Bogotá;Bogotá;0;1;0;1;1;0;0;0;0;0;0.11;0;movistar;TRUE;1;1;669;94524;56209;;1;2;Macintosh;Publicidad;SERVICIOS;1;0;0
37530;2050;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;23/01/23 12:49;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2016;Medellín;Antioquia;764;1;1;1;2;0;0;0;0;0;0.48;0.45;claro;FALSE;0;0;272;;;;2;;Windows;;;63;0;0
37498;2048;BUSINESS;ACTIVE;ACTIVE;2000;CROSS_SELLING;22/01/23 12:21;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Medellín;Antioquia;820;1;1;3;3;0;0;0;0;0;0.61;0.49;claro;FALSE;0;0;279;;;;1;;Windows;Hoteler√≠a, Turismo y Eventos;SERVICIOS;33;0;0
37625;2055;BUSINESS;ACTIVE;ACTIVE;2000;CROSS_SELLING;25/01/23 14:14;INTERNET;SAS;NIT;tiene;2021;Medellín;Antioquia;651;1;1;1;3;0;0;0;0;0;0.38;0.47;claro;FALSE;0;0;736;;;;1;;Windows;;;26;0;0
37787;2062;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;CROSS_SELLING;30/01/23 13:45;COMMERCIAL_ALLY;SAS;NIT;tiene;2019;Bogotá;Bogotá;597;1;1;3;3;0;0;0;0;0;0.72;0.27;claro;FALSE;0;0;538;;;;1;;Windows;Alimentos y bebidas;MANUFACTURA;62;0;0
37779;2061;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;30/01/23 11:28;SOCIAL_NETWORKS;SAS;NIT;tiene;2011;Bogotá;Bogotá;543;1;1;1;1;0;0;0;0;0;0.63;0.4;claro;FALSE;0;0;616;;;;2;;Windows;Consultor√≠a empresarial;SERVICIOS;19;0;0
37703;2059;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;27/01/23 17:05;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2015;Medellín;Antioquia;619;1;1;1;1;0;0;0;0;0;0.56;0.36;claro;FALSE;0;0;692;;;;1;;Windows;;;27;0;0
37670;2058;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000;CROSS_SELLING;26/01/23 16:01;INTERNET;SAS;NIT;tiene;2018;Chía;Cundinamarca;672;1;1;2;1;0;0;0;0;0;0.56;0.66;claro;FALSE;0;0;461;;;;2;;Windows;Veh√≠culos y autopartes;MANUFACTURA;52;0;0
37665;2057;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;26/01/23 14:28;SOCIAL_NETWORKS;SAS;NIT;no tiene;2021;Medellín;Antioquia;828;1;1;2;2;0;0;0;0;0;0.66;0.36;claro;FALSE;0;0;593;;;;1;;Windows;Construcci√≥n civil;SERVICIOS;23;0;0
37583;2052;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;5000;CROSS_SELLING;24/01/23 15:14;COMMERCIAL_ALLY;SAS;NIT;tiene;2013;Bogotá;Bogotá;616;1;1;1;2;0;0;0;0;0;0.65;0.5;claro;FALSE;0;0;325;;;;1;;Windows;Agencia de medios;SERVICIOS;47;0;0
38013;2073;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;6/02/23 17:24;COMMERCIAL_ALLY;SAS;NIT;tiene;2020;Bogotá;Bogotá;663;1;1;2;2;0;0;0;0;0;0.43;0.54;claro;FALSE;0;0;386;;;;1;;Windows;Equipos y suministros m√©dicos;MANUFACTURA;48;0;0
38019;2071;BUSINESS;ACTIVE;ACTIVE;10000;CROSS_SELLING;6/02/23 20:33;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;708;1;1;1;3;0;0;0;0;0;0.52;0.32;claro;FALSE;0;0;579;;;;2;;Windows;Software y servicios de internet;SERVICIOS;50;0;0
37888;2066;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000;CROSS_SELLING;2/02/23 12:13;EVENTS;SAS;NIT;tiene;2020;Bogotá;Bogotá;810;1;1;1;3;0;0;0;0;0;0.37;0.66;claro;FALSE;0;0;497;;;;2;;Windows;Consultor√≠a empresarial;SERVICIOS;70;0;0
38010;2070;BUSINESS;ACTIVE;ACTIVE;2000;CROSS_SELLING;6/02/23 14:35;INTERNET;SAS;NIT;tiene;2020;Cali;Valle del cauca;822;1;1;1;2;0;0;0;0;0;0.62;0.43;claro;FALSE;0;0;703;;;;1;;Windows;Consultor√≠a empresarial;SERVICIOS;64;0;0
37894;2067;BUSINESS;ACTIVE;ACTIVE;30000;FAMILY_AND_FRIENDS;2/02/23 14:21;INTERNET;SAS;NIT;tiene;2018;Medellín;Antioquia;803;1;1;1;1;0;0;0;0;0;0.73;0.45;claro;FALSE;0;0;644;;;;2;;Windows;Alimentos y bebidas;MANUFACTURA;58;4;0
37817;2063;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;31/01/23 10:30;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Barranquilla;Atlántico;818;1;1;3;1;0;0;0;0;0;0.68;0.57;claro;FALSE;0;0;701;;;;3;;Windows;Ingenier√≠a;SERVICIOS;79;3;0
38009;2069;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;6/02/23 14:19;SOCIAL_NETWORKS;SAS;NIT;no tiene;2015;Cali;Valle del cauca;623;1;1;2;2;0;0;0;0;0;0.32;0.31;claro;FALSE;0;0;498;;;;0;;Windows;;;25;0;0
37980;2104;BUSINESS;ACTIVE;ACTIVE;2000;BUSINESS;5/02/23 18:26;SOCIAL_NETWORKS;SAS;NIT;tiene;2007;Medellín;Antioquia;0;1;0;1;1;0;0;0;0;0;0.11;0;tigo;TRUE;1;0;727;361967;361967;;1;1;iPhone;Equipos y suministros m√©dicos;MANUFACTURA;4;0;0
37969;2084;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;10000;BUSINESS;5/02/23 7:36;INTERNET;SAS;NIT;tiene;2018;Palmira;Valle del cauca;620;1;0;2;2;0;9908;0;3;0;0.11;0;tigo;TRUE;1;1;501;13.521.314;450113;;1;3;Linux;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;1;0;0
38829;2134;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;14/03/23 9:34;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2016;Medellín;Antioquia;764;1;1;2;2;0;0;0;0;0;0.56;0.47;claro;FALSE;0;0;580;;;;1;;Windows;;;50;0;0
38139;2076;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000;CROSS_SELLING;10/02/23 15:00;REFERRER;SAS;NIT;tiene;2018;Bogotá;Bogotá;819;1;1;1;3;0;0;0;0;0;0.73;0.25;claro;FALSE;0;0;530;;;;1;;Windows;;;62;0;0
38206;2077;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;CROSS_SELLING;13/02/23 14:04;COMMERCIAL_ALLY;SAS;NIT;tiene;2016;Barranquilla;Atlántico;717;1;1;2;3;0;0;0;0;0;0.25;0.37;claro;FALSE;0;0;331;;;;1;;Windows;Ingenier√≠a;SERVICIOS;31;0;0
38136;2075;BUSINESS;ACTIVE;ACTIVE;2000;CROSS_SELLING;10/02/23 12:28;SOCIAL_NETWORKS;SAS;NIT;tiene;2022;Barranquilla;Atlántico;620;1;1;3;3;0;0;0;0;0;0.49;0.38;claro;FALSE;0;0;702;;;;1;;Windows;Software y servicios de internet;SERVICIOS;56;0;0
38258;2080;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000;CROSS_SELLING;15/02/23 11:22;REFERRER;SAS;NIT;tiene;2018;Bogotá;Bogotá;684;1;1;3;3;0;0;0;0;0;0.51;0.28;claro;FALSE;0;0;624;;;;2;;Windows;Alimentos y bebidas;MANUFACTURA;58;4;0
38262;2081;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;CROSS_SELLING;15/02/23 15:49;INTERNET;SAS;NIT;tiene;2015;Cartagena de indias;Bolívar;785;1;1;3;3;0;0;0;0;0;0.46;0.45;claro;FALSE;0;0;443;;;;1;;Windows;;;68;0;0
38133;2074;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;10/02/23 10:26;REFERRER;SAS;NIT;no tiene;2020;Copacabana;Antioquia;816;1;1;3;1;0;0;0;0;0;0.29;0.61;claro;FALSE;0;0;576;;;;1;;Windows;Textiles, cueros y prendas de vestir;MANUFACTURA;78;3;0
38211;2078;BUSINESS;ACTIVE;ACTIVE;30000;FAMILY_AND_FRIENDS;13/02/23 16:12;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2016;Medellín;Antioquia;709;1;1;1;3;0;0;0;0;0;0.54;0.56;claro;FALSE;0;0;281;;;;3;;Windows;Software y servicios de internet;SERVICIOS;52;0;0
38263;2083;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;CROSS_SELLING;15/02/23 16:24;COMMERCIAL_ALLY;SAS;NIT;no tiene;2021;Medellín;Antioquia;704;1;1;1;1;0;0;0;0;0;0.5;0.54;claro;FALSE;0;0;696;;;;3;;Windows;Actividades veterinarias;SERVICIOS;50;0;0
38216;2086;BUSINESS;ACTIVE;ACTIVE;30000;FAMILY_AND_FRIENDS;13/02/23 19:45;REFERRER;SAS;NIT;no tiene;2012;Medellín;Antioquia;811;1;1;1;3;0;0;0;0;0;0.28;0.55;claro;FALSE;0;0;565;;;;1;;Windows;;;39;1;0
38108;2090;BUSINESS;ACTIVE;ACTIVE;2000;BUSINESS;9/02/23 15:47;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Bogotá;Bogotá;0;1;0;1;2;0;0;0;0;0;0.23;0;tigo;TRUE;1;1;678;33447;33447;;2;1;iPhone;Ingenier√≠a;SERVICIOS;6;0;0
38267;2102;BUSINESS;FRAUDULENT;FRAUDULENT;10000;BUSINESS;15/02/23 18:55;COMMERCIAL_ALLY;SAS;NIT;tiene;2012;Bogotá;Bogotá;632;1;0;3;1;0;8738;0;1;0;0.11;0;claro;TRUE;1;1;693;141782;141782;;2;3;Windows;Software y servicios de internet;SERVICIOS;2;0;0
38215;2089;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;13/02/23 19:19;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2012;Envigado;Antioquia;688;1;1;1;3;0;0;0;0;0;0.3;0.48;claro;FALSE;0;0;621;;;;2;;Windows;;;60;0;0
38285;2087;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;16/02/23 14:19;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Copacabana;Antioquia;569;1;1;3;2;0;0;0;0;0;0.27;0.59;claro;FALSE;0;0;527;;;;1;;Windows;Veh√≠culos y autopartes;MANUFACTURA;48;0;0
38267;2102;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;15/02/23 18:55;COMMERCIAL_ALLY;SAS;NIT;tiene;2012;Bogotá;Bogotá;632;1;0;3;1;0;8738;0;1;0;0.11;0;claro;TRUE;1;1;376;141782;141782;;2;3;Windows;Software y servicios de internet;SERVICIOS;2;0;0
